Input_File,Run_ID,e,r,sampleout,samples,Outcome,Sampling_Case,Success_Prob,Solutions_Found,ApproxMC_Time,Sampling_Time,Avg_Sample_Time,CPU_Time,Wall_Time,Space_MB,Result_Code,Directory_Ref
30.sk_5_76.cnf.gz.no_w.cnf,880,0.3,1.4,sampleout,100,Success,Non-Ideal,0.0000,0,0.0200,0.3500,N/A,0.4,3.8,6.0,0,30.sk_5_76.cnf.gz.no_w.cnf_r_1.4_e_0.3_samples_100_sampleout_sampleout_Run880
30.sk_5_76.cnf.gz.no_w.cnf,881,0.3,1.5,sampleout,100,Success,Non-Ideal,0.0000,0,0.0100,0.3200,N/A,0.32,0.47,8.0,0,30.sk_5_76.cnf.gz.no_w.cnf_r_1.5_e_0.3_samples_100_sampleout_sampleout_Run881
30.sk_5_76.cnf.gz.no_w.cnf,882,0.3,1.6,sampleout,100,Success,Non-Ideal,0.0000,0,0.0200,0.7000,N/A,0.73,3.11,9.0,0,30.sk_5_76.cnf.gz.no_w.cnf_r_1.6_e_0.3_samples_100_sampleout_sampleout_Run882
32.sk_4_38.cnf.gz.no_w.cnf,883,0.3,1.1,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.01,0.0,0,32.sk_4_38.cnf.gz.no_w.cnf_r_1.1_e_0.3_samples_100_sampleout_sampleout_Run883
32.sk_4_38.cnf.gz.no_w.cnf,884,0.3,1.2,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.01,0.0,0,32.sk_4_38.cnf.gz.no_w.cnf_r_1.2_e_0.3_samples_100_sampleout_sampleout_Run884
32.sk_4_38.cnf.gz.no_w.cnf,885,0.3,1.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.03,0.0,0,32.sk_4_38.cnf.gz.no_w.cnf_r_1.3_e_0.3_samples_100_sampleout_sampleout_Run885
32.sk_4_38.cnf.gz.no_w.cnf,886,0.3,1.4,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.01,0.0,0,32.sk_4_38.cnf.gz.no_w.cnf_r_1.4_e_0.3_samples_100_sampleout_sampleout_Run886
32.sk_4_38.cnf.gz.no_w.cnf,887,0.3,1.5,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.04,0.0,0,32.sk_4_38.cnf.gz.no_w.cnf_r_1.5_e_0.3_samples_100_sampleout_sampleout_Run887
32.sk_4_38.cnf.gz.no_w.cnf,888,0.3,1.6,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.01,0.0,0,32.sk_4_38.cnf.gz.no_w.cnf_r_1.6_e_0.3_samples_100_sampleout_sampleout_Run888
35.sk_3_52.cnf.gz.no_w.cnf,889,0.3,1.1,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.01,0.0,0,35.sk_3_52.cnf.gz.no_w.cnf_r_1.1_e_0.3_samples_100_sampleout_sampleout_Run889
35.sk_3_52.cnf.gz.no_w.cnf,890,0.3,1.2,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.01,0.0,0,35.sk_3_52.cnf.gz.no_w.cnf_r_1.2_e_0.3_samples_100_sampleout_sampleout_Run890
35.sk_3_52.cnf.gz.no_w.cnf,891,0.3,1.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.01,0.0,0,35.sk_3_52.cnf.gz.no_w.cnf_r_1.3_e_0.3_samples_100_sampleout_sampleout_Run891
35.sk_3_52.cnf.gz.no_w.cnf,892,0.3,1.4,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.03,0.0,0,35.sk_3_52.cnf.gz.no_w.cnf_r_1.4_e_0.3_samples_100_sampleout_sampleout_Run892
35.sk_3_52.cnf.gz.no_w.cnf,893,0.3,1.5,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.01,0.0,0,35.sk_3_52.cnf.gz.no_w.cnf_r_1.5_e_0.3_samples_100_sampleout_sampleout_Run893
35.sk_3_52.cnf.gz.no_w.cnf,894,0.3,1.6,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.01,0.0,0,35.sk_3_52.cnf.gz.no_w.cnf_r_1.6_e_0.3_samples_100_sampleout_sampleout_Run894
36.sk_3_77.cnf.gz.no_w.cnf,895,0.3,1.1,sampleout,100,UNSAT,Unknown,0.0000,0,,,N/A,0.0,0.01,0.0,255,36.sk_3_77.cnf.gz.no_w.cnf_r_1.1_e_0.3_samples_100_sampleout_sampleout_Run895
36.sk_3_77.cnf.gz.no_w.cnf,896,0.3,1.2,sampleout,100,UNSAT,Unknown,0.0000,0,,,N/A,0.0,0.01,0.0,255,36.sk_3_77.cnf.gz.no_w.cnf_r_1.2_e_0.3_samples_100_sampleout_sampleout_Run896
36.sk_3_77.cnf.gz.no_w.cnf,897,0.3,1.3,sampleout,100,UNSAT,Unknown,0.0000,0,,,N/A,0.0,0.01,0.0,255,36.sk_3_77.cnf.gz.no_w.cnf_r_1.3_e_0.3_samples_100_sampleout_sampleout_Run897
36.sk_3_77.cnf.gz.no_w.cnf,898,0.3,1.4,sampleout,100,UNSAT,Unknown,0.0000,0,,,N/A,0.0,0.01,0.0,255,36.sk_3_77.cnf.gz.no_w.cnf_r_1.4_e_0.3_samples_100_sampleout_sampleout_Run898
36.sk_3_77.cnf.gz.no_w.cnf,899,0.3,1.5,sampleout,100,UNSAT,Unknown,0.0000,0,,,N/A,0.0,0.01,0.0,255,36.sk_3_77.cnf.gz.no_w.cnf_r_1.5_e_0.3_samples_100_sampleout_sampleout_Run899
36.sk_3_77.cnf.gz.no_w.cnf,900,0.3,1.6,sampleout,100,UNSAT,Unknown,0.0000,0,,,N/A,0.0,0.03,0.0,255,36.sk_3_77.cnf.gz.no_w.cnf_r_1.6_e_0.3_samples_100_sampleout_sampleout_Run900
4step.cnf.gz.no_w.cnf,901,0.3,1.1,sampleout,100,Success,Non-Ideal,0.0000,0,0.0300,2.2400,N/A,2.39,30.7,24.0,0,4step.cnf.gz.no_w.cnf_r_1.1_e_0.3_samples_100_sampleout_sampleout_Run901
4step.cnf.gz.no_w.cnf,902,0.3,1.2,sampleout,100,Success,Non-Ideal,0.0000,0,0.0200,1.0300,N/A,1.1,3.49,12.0,0,4step.cnf.gz.no_w.cnf_r_1.2_e_0.3_samples_100_sampleout_sampleout_Run902
4step.cnf.gz.no_w.cnf,903,0.3,1.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.0200,0.3900,N/A,0.44,1.7,9.0,0,4step.cnf.gz.no_w.cnf_r_1.3_e_0.3_samples_100_sampleout_sampleout_Run903
4step.cnf.gz.no_w.cnf,904,0.3,1.4,sampleout,100,Success,Non-Ideal,0.0000,0,0.0200,0.3400,N/A,0.38,3.51,8.0,0,4step.cnf.gz.no_w.cnf_r_1.4_e_0.3_samples_100_sampleout_sampleout_Run904
4step.cnf.gz.no_w.cnf,905,0.3,1.5,sampleout,100,Success,Non-Ideal,0.0000,0,0.0200,0.3800,N/A,0.39,0.57,8.0,0,4step.cnf.gz.no_w.cnf_r_1.5_e_0.3_samples_100_sampleout_sampleout_Run905
4step.cnf.gz.no_w.cnf,906,0.3,1.6,sampleout,100,Success,Non-Ideal,0.0000,0,0.0200,0.2200,N/A,0.24,3.51,6.0,0,4step.cnf.gz.no_w.cnf_r_1.6_e_0.3_samples_100_sampleout_sampleout_Run906
50-10-1-q.cnf.gz.no_w.cnf,907,0.3,1.1,sampleout,100,Timeout (Finished),Non-Ideal,0.0000,0,0.7100,409.8100,N/A,410.97,3904.56,132.0,2,50-10-1-q.cnf.gz.no_w.cnf_r_1.1_e_0.3_samples_100_sampleout_sampleout_Run907
50-10-1-q.cnf.gz.no_w.cnf,908,0.3,1.2,sampleout,100,Timeout (Finished),Non-Ideal,0.0000,0,0.6000,129.8100,N/A,130.7,3902.88,94.0,2,50-10-1-q.cnf.gz.no_w.cnf_r_1.2_e_0.3_samples_100_sampleout_sampleout_Run908
50-10-1-q.cnf.gz.no_w.cnf,909,0.3,1.3,sampleout,100,Timeout (Finished),Non-Ideal,0.0000,0,0.5200,72.3200,N/A,73.09,3904.11,79.0,2,50-10-1-q.cnf.gz.no_w.cnf_r_1.3_e_0.3_samples_100_sampleout_sampleout_Run909
50-10-1-q.cnf.gz.no_w.cnf,910,0.3,1.4,sampleout,100,Timeout (Finished),Non-Ideal,0.0000,0,0.5100,58.1000,N/A,59.0,3904.43,91.0,2,50-10-1-q.cnf.gz.no_w.cnf_r_1.4_e_0.3_samples_100_sampleout_sampleout_Run910
50-10-1-q.cnf.gz.no_w.cnf,911,0.3,1.5,sampleout,100,Timeout (Finished),Non-Ideal,0.0000,0,0.4600,31.0200,N/A,31.71,3903.88,63.0,2,50-10-1-q.cnf.gz.no_w.cnf_r_1.5_e_0.3_samples_100_sampleout_sampleout_Run911
50-10-1-q.cnf.gz.no_w.cnf,912,0.3,1.6,sampleout,100,Success,Non-Ideal,0.0000,0,0.4500,28.4500,N/A,29.24,58.81,82.0,0,50-10-1-q.cnf.gz.no_w.cnf_r_1.6_e_0.3_samples_100_sampleout_sampleout_Run912
50-10-10-q.cnf.gz.no_w.cnf,913,0.3,1.1,sampleout,100,Timeout (Finished),Non-Ideal,0.0000,0,0.5000,168.7100,N/A,169.48,3904.1,148.0,2,50-10-10-q.cnf.gz.no_w.cnf_r_1.1_e_0.3_samples_100_sampleout_sampleout_Run913
50-10-10-q.cnf.gz.no_w.cnf,914,0.3,1.2,sampleout,100,Timeout (Finished),Non-Ideal,0.0000,0,0.4100,57.6600,N/A,58.27,3903.88,76.0,2,50-10-10-q.cnf.gz.no_w.cnf_r_1.2_e_0.3_samples_100_sampleout_sampleout_Run914
50-10-10-q.cnf.gz.no_w.cnf,915,0.3,1.3,sampleout,100,Timeout (Finished),Non-Ideal,0.0000,0,0.3600,32.1100,N/A,32.64,3903.83,57.0,2,50-10-10-q.cnf.gz.no_w.cnf_r_1.3_e_0.3_samples_100_sampleout_sampleout_Run915
50-10-10-q.cnf.gz.no_w.cnf,916,0.3,1.4,sampleout,100,Success,Non-Ideal,0.0000,0,0.3600,21.6000,N/A,22.15,47.91,55.0,0,50-10-10-q.cnf.gz.no_w.cnf_r_1.4_e_0.3_samples_100_sampleout_sampleout_Run916
50-10-10-q.cnf.gz.no_w.cnf,917,0.3,1.5,sampleout,100,Timeout (Finished),Non-Ideal,0.0000,0,0.3200,19.3600,N/A,19.96,3902.87,55.0,2,50-10-10-q.cnf.gz.no_w.cnf_r_1.5_e_0.3_samples_100_sampleout_sampleout_Run917
50-10-10-q.cnf.gz.no_w.cnf,918,0.3,1.6,sampleout,100,Success,Non-Ideal,0.0000,0,0.3200,10.3700,N/A,10.86,36.19,36.0,0,50-10-10-q.cnf.gz.no_w.cnf_r_1.6_e_0.3_samples_100_sampleout_sampleout_Run918
50-10-2-q.cnf.gz.no_w.cnf,919,0.3,1.1,sampleout,100,Timeout (Finished),Non-Ideal,0.0000,0,0.8200,477.9400,N/A,479.23,3904.05,165.0,2,50-10-2-q.cnf.gz.no_w.cnf_r_1.1_e_0.3_samples_100_sampleout_sampleout_Run919
50-10-2-q.cnf.gz.no_w.cnf,920,0.3,1.2,sampleout,100,Timeout (Finished),Non-Ideal,0.0000,0,0.7000,170.5000,N/A,171.54,3903.82,126.0,2,50-10-2-q.cnf.gz.no_w.cnf_r_1.2_e_0.3_samples_100_sampleout_sampleout_Run920
50-10-2-q.cnf.gz.no_w.cnf,921,0.3,1.3,sampleout,100,Timeout (Finished),Non-Ideal,0.0000,0,0.6300,103.6500,N/A,104.59,3902.95,95.0,2,50-10-2-q.cnf.gz.no_w.cnf_r_1.3_e_0.3_samples_100_sampleout_sampleout_Run921
50-10-2-q.cnf.gz.no_w.cnf,922,0.3,1.4,sampleout,100,Timeout (Finished),Non-Ideal,0.0000,0,0.6200,78.3500,N/A,79.44,3904.1,99.0,2,50-10-2-q.cnf.gz.no_w.cnf_r_1.4_e_0.3_samples_100_sampleout_sampleout_Run922
50-10-2-q.cnf.gz.no_w.cnf,923,0.3,1.5,sampleout,100,Timeout (Finished),Non-Ideal,0.0000,0,0.5500,45.8600,N/A,46.68,3902.83,58.0,2,50-10-2-q.cnf.gz.no_w.cnf_r_1.5_e_0.3_samples_100_sampleout_sampleout_Run923
50-10-2-q.cnf.gz.no_w.cnf,924,0.3,1.6,sampleout,100,Timeout (Finished),Non-Ideal,0.0000,0,0.5400,42.2400,N/A,43.19,3903.98,119.0,2,50-10-2-q.cnf.gz.no_w.cnf_r_1.6_e_0.3_samples_100_sampleout_sampleout_Run924
50-10-3-q.cnf.gz.no_w.cnf,925,0.3,1.1,sampleout,100,Timeout (Finished),Non-Ideal,0.0000,0,0.7200,489.8900,N/A,491.07,3904.08,221.0,2,50-10-3-q.cnf.gz.no_w.cnf_r_1.1_e_0.3_samples_100_sampleout_sampleout_Run925
50-10-3-q.cnf.gz.no_w.cnf,926,0.3,1.2,sampleout,100,Timeout (Finished),Non-Ideal,0.0000,0,0.6200,138.8100,N/A,139.73,3902.87,104.0,2,50-10-3-q.cnf.gz.no_w.cnf_r_1.2_e_0.3_samples_100_sampleout_sampleout_Run926
50-10-3-q.cnf.gz.no_w.cnf,927,0.3,1.3,sampleout,100,Timeout (Finished),Non-Ideal,0.0000,0,0.5400,67.9700,N/A,68.78,3903.87,63.0,2,50-10-3-q.cnf.gz.no_w.cnf_r_1.3_e_0.3_samples_100_sampleout_sampleout_Run927
50-10-3-q.cnf.gz.no_w.cnf,928,0.3,1.4,sampleout,100,Timeout (Finished),Non-Ideal,0.0000,0,0.5300,56.6100,N/A,57.48,3904.45,112.0,2,50-10-3-q.cnf.gz.no_w.cnf_r_1.4_e_0.3_samples_100_sampleout_sampleout_Run928
50-10-3-q.cnf.gz.no_w.cnf,929,0.3,1.5,sampleout,100,Success,Non-Ideal,0.0000,0,0.4600,29.4500,N/A,30.13,63.31,63.0,0,50-10-3-q.cnf.gz.no_w.cnf_r_1.5_e_0.3_samples_100_sampleout_sampleout_Run929
50-10-3-q.cnf.gz.no_w.cnf,930,0.3,1.6,sampleout,100,Timeout (Finished),Non-Ideal,0.0000,0,0.4700,34.6800,N/A,35.54,3903.72,115.0,2,50-10-3-q.cnf.gz.no_w.cnf_r_1.6_e_0.3_samples_100_sampleout_sampleout_Run930
50-10-4-q.cnf.gz.no_w.cnf,931,0.3,1.1,sampleout,100,Timeout (Finished),Non-Ideal,0.0000,0,0.6500,398.0200,N/A,399.09,3904.08,226.0,2,50-10-4-q.cnf.gz.no_w.cnf_r_1.1_e_0.3_samples_100_sampleout_sampleout_Run931
50-10-4-q.cnf.gz.no_w.cnf,932,0.3,1.2,sampleout,100,Timeout (Finished),Non-Ideal,0.0000,0,0.5200,111.6500,N/A,112.5,3903.67,87.0,2,50-10-4-q.cnf.gz.no_w.cnf_r_1.2_e_0.3_samples_100_sampleout_sampleout_Run932
50-10-4-q.cnf.gz.no_w.cnf,933,0.3,1.3,sampleout,100,Timeout (Finished),Non-Ideal,0.0000,0,0.4600,47.1400,N/A,47.84,3903.97,66.0,2,50-10-4-q.cnf.gz.no_w.cnf_r_1.3_e_0.3_samples_100_sampleout_sampleout_Run933
50-10-4-q.cnf.gz.no_w.cnf,934,0.3,1.4,sampleout,100,Timeout (Finished),Non-Ideal,0.0000,0,0.4700,34.4100,N/A,35.18,3902.85,56.0,2,50-10-4-q.cnf.gz.no_w.cnf_r_1.4_e_0.3_samples_100_sampleout_sampleout_Run934
50-10-4-q.cnf.gz.no_w.cnf,935,0.3,1.5,sampleout,100,Timeout (Finished),Non-Ideal,0.0000,0,0.4100,18.1500,N/A,18.74,3902.71,60.0,2,50-10-4-q.cnf.gz.no_w.cnf_r_1.5_e_0.3_samples_100_sampleout_sampleout_Run935
50-10-4-q.cnf.gz.no_w.cnf,936,0.3,1.6,sampleout,100,Success,Non-Ideal,0.0000,0,0.4000,25.8500,N/A,26.64,55.71,104.0,0,50-10-4-q.cnf.gz.no_w.cnf_r_1.6_e_0.3_samples_100_sampleout_sampleout_Run936
50-10-5-q.cnf.gz.no_w.cnf,937,0.3,1.1,sampleout,100,Timeout (Finished),Non-Ideal,0.0000,0,0.4300,180.3100,N/A,181.05,3902.89,158.0,2,50-10-5-q.cnf.gz.no_w.cnf_r_1.1_e_0.3_samples_100_sampleout_sampleout_Run937
50-10-5-q.cnf.gz.no_w.cnf,938,0.3,1.2,sampleout,100,Timeout (Finished),Non-Ideal,0.0000,0,0.3300,47.2200,N/A,47.78,3904.59,65.0,2,50-10-5-q.cnf.gz.no_w.cnf_r_1.2_e_0.3_samples_100_sampleout_sampleout_Run938
50-10-5-q.cnf.gz.no_w.cnf,939,0.3,1.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.3000,28.1900,N/A,28.66,71.57,58.0,0,50-10-5-q.cnf.gz.no_w.cnf_r_1.3_e_0.3_samples_100_sampleout_sampleout_Run939
50-10-5-q.cnf.gz.no_w.cnf,940,0.3,1.4,sampleout,100,Success,Non-Ideal,0.0000,0,0.3000,22.4100,N/A,22.94,47.9,56.0,0,50-10-5-q.cnf.gz.no_w.cnf_r_1.4_e_0.3_samples_100_sampleout_sampleout_Run940
50-10-5-q.cnf.gz.no_w.cnf,941,0.3,1.5,sampleout,100,Timeout (Finished),Non-Ideal,0.0000,0,0.2600,9.8800,N/A,10.26,3902.69,32.0,2,50-10-5-q.cnf.gz.no_w.cnf_r_1.5_e_0.3_samples_100_sampleout_sampleout_Run941
50-10-5-q.cnf.gz.no_w.cnf,942,0.3,1.6,sampleout,100,Success,Non-Ideal,0.0000,0,0.2700,14.8400,N/A,15.37,35.38,53.0,0,50-10-5-q.cnf.gz.no_w.cnf_r_1.6_e_0.3_samples_100_sampleout_sampleout_Run942
50-10-6-q.cnf.gz.no_w.cnf,943,0.3,1.1,sampleout,100,Timeout (Finished),Non-Ideal,0.0000,0,0.6100,280.6000,N/A,281.57,3903.91,188.0,2,50-10-6-q.cnf.gz.no_w.cnf_r_1.1_e_0.3_samples_100_sampleout_sampleout_Run943
50-10-6-q.cnf.gz.no_w.cnf,944,0.3,1.2,sampleout,100,Timeout (Finished),Non-Ideal,0.0000,0,0.5100,118.2900,N/A,119.16,3902.8,95.0,2,50-10-6-q.cnf.gz.no_w.cnf_r_1.2_e_0.3_samples_100_sampleout_sampleout_Run944
50-10-6-q.cnf.gz.no_w.cnf,945,0.3,1.3,sampleout,100,Timeout (Finished),Non-Ideal,0.0000,0,0.4600,42.4200,N/A,43.11,3903.11,56.0,2,50-10-6-q.cnf.gz.no_w.cnf_r_1.3_e_0.3_samples_100_sampleout_sampleout_Run945
50-10-6-q.cnf.gz.no_w.cnf,946,0.3,1.4,sampleout,100,Success,Non-Ideal,0.0000,0,0.4500,28.2400,N/A,28.96,59.39,63.0,0,50-10-6-q.cnf.gz.no_w.cnf_r_1.4_e_0.3_samples_100_sampleout_sampleout_Run946
50-10-6-q.cnf.gz.no_w.cnf,947,0.3,1.5,sampleout,100,Timeout (Finished),Non-Ideal,0.0000,0,0.3800,14.7900,N/A,15.31,3902.82,41.0,2,50-10-6-q.cnf.gz.no_w.cnf_r_1.5_e_0.3_samples_100_sampleout_sampleout_Run947
50-10-6-q.cnf.gz.no_w.cnf,948,0.3,1.6,sampleout,100,Success,Non-Ideal,0.0000,0,0.3900,17.3900,N/A,18.05,40.98,69.0,0,50-10-6-q.cnf.gz.no_w.cnf_r_1.6_e_0.3_samples_100_sampleout_sampleout_Run948
50-10-7-q.cnf.gz.no_w.cnf,949,0.3,1.1,sampleout,100,Timeout (Finished),Non-Ideal,0.0000,0,0.5300,246.5700,N/A,247.47,3902.93,177.0,2,50-10-7-q.cnf.gz.no_w.cnf_r_1.1_e_0.3_samples_100_sampleout_sampleout_Run949
50-10-7-q.cnf.gz.no_w.cnf,950,0.3,1.2,sampleout,100,Timeout (Finished),Non-Ideal,0.0000,0,0.4200,75.9600,N/A,76.68,3902.79,83.0,2,50-10-7-q.cnf.gz.no_w.cnf_r_1.2_e_0.3_samples_100_sampleout_sampleout_Run950
50-10-7-q.cnf.gz.no_w.cnf,951,0.3,1.3,sampleout,100,Timeout (Finished),Non-Ideal,0.0000,0,0.3700,39.6800,N/A,40.3,3902.73,60.0,2,50-10-7-q.cnf.gz.no_w.cnf_r_1.3_e_0.3_samples_100_sampleout_sampleout_Run951
50-10-7-q.cnf.gz.no_w.cnf,952,0.3,1.4,sampleout,100,Success,Non-Ideal,0.0000,0,0.3700,26.9300,N/A,27.57,71.5,48.0,0,50-10-7-q.cnf.gz.no_w.cnf_r_1.4_e_0.3_samples_100_sampleout_sampleout_Run952
50-10-7-q.cnf.gz.no_w.cnf,953,0.3,1.5,sampleout,100,Timeout (Finished),Non-Ideal,0.0000,0,0.3200,13.0400,N/A,13.51,3902.77,52.0,2,50-10-7-q.cnf.gz.no_w.cnf_r_1.5_e_0.3_samples_100_sampleout_sampleout_Run953
50-10-7-q.cnf.gz.no_w.cnf,954,0.3,1.6,sampleout,100,Success,Non-Ideal,0.0000,0,0.3200,10.8000,N/A,11.33,37.41,61.0,0,50-10-7-q.cnf.gz.no_w.cnf_r_1.6_e_0.3_samples_100_sampleout_sampleout_Run954
50-10-8-q.cnf.gz.no_w.cnf,955,0.3,1.1,sampleout,100,Timeout (Finished),Non-Ideal,0.0000,0,0.3900,153.7900,N/A,154.48,3904.42,98.0,2,50-10-8-q.cnf.gz.no_w.cnf_r_1.1_e_0.3_samples_100_sampleout_sampleout_Run955
50-10-8-q.cnf.gz.no_w.cnf,956,0.3,1.2,sampleout,100,Timeout (Finished),Non-Ideal,0.0000,0,0.3200,52.0500,N/A,52.58,3904.79,63.0,2,50-10-8-q.cnf.gz.no_w.cnf_r_1.2_e_0.3_samples_100_sampleout_sampleout_Run956
50-10-8-q.cnf.gz.no_w.cnf,957,0.3,1.3,sampleout,100,Timeout (Finished),Non-Ideal,0.0000,0,0.2800,22.6500,N/A,23.09,3902.86,48.0,2,50-10-8-q.cnf.gz.no_w.cnf_r_1.3_e_0.3_samples_100_sampleout_sampleout_Run957
50-10-8-q.cnf.gz.no_w.cnf,958,0.3,1.4,sampleout,100,Timeout (Finished),Non-Ideal,0.0000,0,0.2900,13.6500,N/A,14.09,3902.86,44.0,2,50-10-8-q.cnf.gz.no_w.cnf_r_1.4_e_0.3_samples_100_sampleout_sampleout_Run958
50-10-8-q.cnf.gz.no_w.cnf,959,0.3,1.5,sampleout,100,Timeout (Finished),Non-Ideal,0.0000,0,0.2500,7.4900,N/A,7.85,3902.86,27.0,2,50-10-8-q.cnf.gz.no_w.cnf_r_1.5_e_0.3_samples_100_sampleout_sampleout_Run959
50-10-8-q.cnf.gz.no_w.cnf,960,0.3,1.6,sampleout,100,Timeout (Finished),Non-Ideal,0.0000,0,0.2600,9.2300,N/A,9.66,3903.02,44.0,2,50-10-8-q.cnf.gz.no_w.cnf_r_1.6_e_0.3_samples_100_sampleout_sampleout_Run960
50-10-9-q.cnf.gz.no_w.cnf,961,0.3,1.1,sampleout,100,Timeout (Finished),Non-Ideal,0.0000,0,0.5300,244.3200,N/A,245.18,3902.86,164.0,2,50-10-9-q.cnf.gz.no_w.cnf_r_1.1_e_0.3_samples_100_sampleout_sampleout_Run961
50-10-9-q.cnf.gz.no_w.cnf,962,0.3,1.2,sampleout,100,Timeout (Finished),Non-Ideal,0.0000,0,0.4400,54.5200,N/A,55.18,3904.68,62.0,2,50-10-9-q.cnf.gz.no_w.cnf_r_1.2_e_0.3_samples_100_sampleout_sampleout_Run962
50-10-9-q.cnf.gz.no_w.cnf,963,0.3,1.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.4000,23.7700,N/A,24.31,71.47,45.0,0,50-10-9-q.cnf.gz.no_w.cnf_r_1.3_e_0.3_samples_100_sampleout_sampleout_Run963
50-10-9-q.cnf.gz.no_w.cnf,964,0.3,1.4,sampleout,100,Timeout (Finished),Non-Ideal,0.0000,0,0.4100,29.7200,N/A,30.41,3902.91,51.0,2,50-10-9-q.cnf.gz.no_w.cnf_r_1.4_e_0.3_samples_100_sampleout_sampleout_Run964
50-10-9-q.cnf.gz.no_w.cnf,965,0.3,1.5,sampleout,100,Timeout (Finished),Non-Ideal,0.0000,0,0.3600,14.2200,N/A,14.73,3903.06,42.0,2,50-10-9-q.cnf.gz.no_w.cnf_r_1.5_e_0.3_samples_100_sampleout_sampleout_Run965
50-10-9-q.cnf.gz.no_w.cnf,966,0.3,1.6,sampleout,100,Timeout (Finished),Non-Ideal,0.0000,0,0.3600,12.7900,N/A,13.38,3902.9,48.0,2,50-10-9-q.cnf.gz.no_w.cnf_r_1.6_e_0.3_samples_100_sampleout_sampleout_Run966
50-12-1-q.cnf.gz.no_w.cnf,967,0.3,1.1,sampleout,100,Timeout (Finished),Non-Ideal,0.0000,0,1.0400,354.2300,N/A,355.57,3904.41,120.0,2,50-12-1-q.cnf.gz.no_w.cnf_r_1.1_e_0.3_samples_100_sampleout_sampleout_Run967
50-12-1-q.cnf.gz.no_w.cnf,968,0.3,1.2,sampleout,100,Timeout (Finished),Non-Ideal,0.0000,0,0.8600,141.8100,N/A,142.94,3904.74,111.0,2,50-12-1-q.cnf.gz.no_w.cnf_r_1.2_e_0.3_samples_100_sampleout_sampleout_Run968
50-12-1-q.cnf.gz.no_w.cnf,969,0.3,1.3,sampleout,100,Timeout (Finished),Non-Ideal,0.0000,0,0.7700,45.2500,N/A,46.18,3904.75,64.0,2,50-12-1-q.cnf.gz.no_w.cnf_r_1.3_e_0.3_samples_100_sampleout_sampleout_Run969
50-12-1-q.cnf.gz.no_w.cnf,970,0.3,1.4,sampleout,100,Timeout (Finished),Non-Ideal,0.0000,0,0.7500,64.6800,N/A,65.72,3904.8,84.0,2,50-12-1-q.cnf.gz.no_w.cnf_r_1.4_e_0.3_samples_100_sampleout_sampleout_Run970
50-12-1-q.cnf.gz.no_w.cnf,971,0.3,1.5,sampleout,100,Timeout (Finished),Non-Ideal,0.0000,0,0.6600,68.1400,N/A,69.25,3904.36,104.0,2,50-12-1-q.cnf.gz.no_w.cnf_r_1.5_e_0.3_samples_100_sampleout_sampleout_Run971
50-12-1-q.cnf.gz.no_w.cnf,972,0.3,1.6,sampleout,100,Timeout (Finished),Non-Ideal,0.0000,0,0.6700,34.3700,N/A,35.3,3904.63,83.0,2,50-12-1-q.cnf.gz.no_w.cnf_r_1.6_e_0.3_samples_100_sampleout_sampleout_Run972
50-12-10-q.cnf.gz.no_w.cnf,973,0.3,1.1,sampleout,100,Timeout (Finished),Non-Ideal,0.0000,0,0.9500,834.0000,N/A,835.5,3904.79,174.0,2,50-12-10-q.cnf.gz.no_w.cnf_r_1.1_e_0.3_samples_100_sampleout_sampleout_Run973
50-12-10-q.cnf.gz.no_w.cnf,974,0.3,1.2,sampleout,100,Timeout (Finished),Non-Ideal,0.0000,0,0.8000,230.1600,N/A,231.28,3904.38,113.0,2,50-12-10-q.cnf.gz.no_w.cnf_r_1.2_e_0.3_samples_100_sampleout_sampleout_Run974
50-12-10-q.cnf.gz.no_w.cnf,975,0.3,1.3,sampleout,100,Timeout (Finished),Non-Ideal,0.0000,0,0.7300,161.4300,N/A,162.57,3904.81,118.0,2,50-12-10-q.cnf.gz.no_w.cnf_r_1.3_e_0.3_samples_100_sampleout_sampleout_Run975
50-12-10-q.cnf.gz.no_w.cnf,976,0.3,1.4,sampleout,100,Timeout (Finished),Non-Ideal,0.0000,0,0.7300,120.6000,N/A,121.85,3904.82,93.0,2,50-12-10-q.cnf.gz.no_w.cnf_r_1.4_e_0.3_samples_100_sampleout_sampleout_Run976
