Input_File,Run_ID,e,sampleout,samples,Outcome,Sampling_Case,Success_Prob,Solutions_Found,ApproxMC_Time,Sampling_Time,Avg_Sample_Time,CPU_Time,Wall_Time,Space_MB,Result_Code,Directory_Ref
90-19-10-q.cnf.gz.no_w.cnf,449,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.0900,103.3600,N/A,103.64,123.03,96.0,0,90-19-10-q.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run449
90-19-2-q.cnf.gz.no_w.cnf,450,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.0900,126.4700,N/A,126.81,152.96,103.0,0,90-19-2-q.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run450
90-19-3-q.cnf.gz.no_w.cnf,451,0.3,sampleout,100,UNSAT,Unknown,0.0000,0,,,N/A,0.0,0.04,0.0,255,90-19-3-q.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run451
90-19-4-q.cnf.gz.no_w.cnf,452,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.0100,4.1600,N/A,4.28,5.15,24.0,0,90-19-4-q.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run452
90-19-5-q.cnf.gz.no_w.cnf,453,0.3,sampleout,100,UNSAT,Unknown,0.0000,0,,,N/A,0.0,0.04,0.0,255,90-19-5-q.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run453
90-19-6-q.cnf.gz.no_w.cnf,454,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.0700,86.5700,N/A,86.85,104.51,69.0,0,90-19-6-q.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run454
90-19-7-q.cnf.gz.no_w.cnf,455,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.0400,37.0000,N/A,37.16,43.9,51.0,0,90-19-7-q.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run455
90-19-8-q.cnf.gz.no_w.cnf,456,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.0500,37.5100,N/A,37.73,43.77,63.0,0,90-19-8-q.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run456
90-19-9-q.cnf.gz.no_w.cnf,457,0.3,sampleout,100,UNSAT,Unknown,0.0000,0,,,N/A,0.0,0.02,0.0,255,90-19-9-q.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run457
90-20-1-q.cnf.gz.no_w.cnf,458,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.0200,20.6800,N/A,20.85,27.15,35.0,0,90-20-1-q.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run458
90-20-10-q.cnf.gz.no_w.cnf,459,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.0600,103.1100,N/A,103.51,135.88,72.0,0,90-20-10-q.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run459
90-20-2-q.cnf.gz.no_w.cnf,460,0.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.02,0.0,0,90-20-2-q.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run460
90-20-3-q.cnf.gz.no_w.cnf,461,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.0500,71.4900,N/A,71.86,96.95,67.0,0,90-20-3-q.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run461
90-20-4-q.cnf.gz.no_w.cnf,462,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.0100,5.3300,N/A,5.47,6.94,27.0,0,90-20-4-q.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run462
90-20-5-q.cnf.gz.no_w.cnf,463,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.0600,84.5400,N/A,84.81,105.75,72.0,0,90-20-5-q.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run463
90-20-6-q.cnf.gz.no_w.cnf,464,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.0100,2.5100,N/A,2.61,3.46,20.0,0,90-20-6-q.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run464
90-20-7-q.cnf.gz.no_w.cnf,465,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.0100,7.5800,N/A,7.73,9.07,26.0,0,90-20-7-q.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run465
90-20-8-q.cnf.gz.no_w.cnf,466,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.0400,64.0300,N/A,64.4,79.95,59.0,0,90-20-8-q.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run466
90-20-9-q.cnf.gz.no_w.cnf,467,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.0300,23.6200,N/A,23.79,28.6,43.0,0,90-20-9-q.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run467
90-21-1-q.cnf.gz.no_w.cnf,468,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.0100,3.1800,N/A,3.31,4.07,20.0,0,90-21-1-q.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run468
90-21-10-q.cnf.gz.no_w.cnf,469,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.0700,112.9300,N/A,113.29,141.9,80.0,0,90-21-10-q.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run469
90-21-2-q.cnf.gz.no_w.cnf,470,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.1000,140.8300,N/A,141.31,186.85,111.0,0,90-21-2-q.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run470
90-21-3-q.cnf.gz.no_w.cnf,471,0.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.02,0.0,0,90-21-3-q.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run471
90-21-4-q.cnf.gz.no_w.cnf,472,0.3,sampleout,100,UNSAT,Unknown,0.0000,0,,,N/A,0.0,0.17,3.0,255,90-21-4-q.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run472
90-21-5-q.cnf.gz.no_w.cnf,473,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.0500,41.2700,N/A,41.41,49.59,61.0,0,90-21-5-q.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run473
90-21-6-q.cnf.gz.no_w.cnf,474,0.3,sampleout,100,UNSAT,Unknown,0.0000,0,,,N/A,0.0,0.03,0.0,255,90-21-6-q.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run474
90-21-7-q.cnf.gz.no_w.cnf,475,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.0500,60.1300,N/A,60.36,75.99,59.0,0,90-21-7-q.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run475
90-21-8-q.cnf.gz.no_w.cnf,476,0.3,sampleout,100,UNSAT,Unknown,0.0000,0,,,N/A,0.0,0.02,0.0,255,90-21-8-q.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run476
90-21-9-q.cnf.gz.no_w.cnf,477,0.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.01,0.0,0,90-21-9-q.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run477
90-22-1-q.cnf.gz.no_w.cnf,478,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.0200,12.9600,N/A,13.14,16.95,35.0,0,90-22-1-q.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run478
90-22-10-q.cnf.gz.no_w.cnf,479,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.0500,35.5600,N/A,35.75,43.29,59.0,0,90-22-10-q.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run479
90-22-2-q.cnf.gz.no_w.cnf,480,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.0900,92.1000,N/A,92.39,109.13,104.0,0,90-22-2-q.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run480
90-22-3-q.cnf.gz.no_w.cnf,481,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.0100,2.4600,N/A,2.55,3.16,20.0,0,90-22-3-q.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run481
90-22-4-q.cnf.gz.no_w.cnf,482,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.0500,42.4700,N/A,42.74,57.78,66.0,0,90-22-4-q.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run482
90-22-5-q.cnf.gz.no_w.cnf,483,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.0500,66.8500,N/A,67.13,80.86,68.0,0,90-22-5-q.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run483
90-22-6-q.cnf.gz.no_w.cnf,484,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.0300,25.0200,N/A,25.15,30.7,51.0,0,90-22-6-q.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run484
90-22-7-q.cnf.gz.no_w.cnf,485,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.0500,37.6200,N/A,37.77,45.1,54.0,0,90-22-7-q.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run485
90-22-8-q.cnf.gz.no_w.cnf,486,0.3,sampleout,100,UNSAT,Unknown,0.0000,0,,,N/A,0.0,0.05,0.0,255,90-22-8-q.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run486
90-22-9-q.cnf.gz.no_w.cnf,487,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.0100,3.8000,N/A,3.9,4.78,21.0,0,90-22-9-q.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run487
90-23-1-q.cnf.gz.no_w.cnf,488,0.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.02,0.0,0,90-23-1-q.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run488
90-23-10-q.cnf.gz.no_w.cnf,489,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.0400,32.2400,N/A,32.45,40.86,55.0,0,90-23-10-q.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run489
90-23-2-q.cnf.gz.no_w.cnf,490,0.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.04,0.0,0,90-23-2-q.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run490
90-23-3-q.cnf.gz.no_w.cnf,491,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.0400,55.9000,N/A,56.15,69.84,70.0,0,90-23-3-q.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run491
90-23-4-q.cnf.gz.no_w.cnf,492,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.0100,1.3300,N/A,1.37,1.81,15.0,0,90-23-4-q.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run492
90-23-5-q.cnf.gz.no_w.cnf,493,0.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.02,0.0,0,90-23-5-q.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run493
90-23-6-q.cnf.gz.no_w.cnf,494,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.0200,14.9900,N/A,15.12,18.27,38.0,0,90-23-6-q.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run494
90-23-7-q.cnf.gz.no_w.cnf,495,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.0500,57.3400,N/A,57.71,80.25,74.0,0,90-23-7-q.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run495
90-23-8-q.cnf.gz.no_w.cnf,496,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.0500,53.1900,N/A,53.49,73.09,62.0,0,90-23-8-q.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run496
90-23-9-q.cnf.gz.no_w.cnf,497,0.3,sampleout,100,UNSAT,Unknown,0.0000,0,,,N/A,0.0,0.03,0.0,255,90-23-9-q.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run497
90-24-1-q.cnf.gz.no_w.cnf,498,0.3,sampleout,100,UNSAT,Unknown,0.0000,0,,,N/A,0.0,0.01,0.0,255,90-24-1-q.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run498
90-24-10-q.cnf.gz.no_w.cnf,499,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.0600,88.8000,N/A,89.12,115.75,86.0,0,90-24-10-q.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run499
90-24-2-q.cnf.gz.no_w.cnf,500,0.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.02,0.0,0,90-24-2-q.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run500
90-24-3-q.cnf.gz.no_w.cnf,501,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.0100,2.2500,N/A,2.38,2.94,19.0,0,90-24-3-q.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run501
90-24-4-q.cnf.gz.no_w.cnf,502,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,,0.9700,N/A,1.09,1.46,14.0,0,90-24-4-q.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run502
90-24-5-q.cnf.gz.no_w.cnf,503,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.0600,62.7500,N/A,63.05,79.55,65.0,0,90-24-5-q.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run503
90-24-6-q.cnf.gz.no_w.cnf,504,0.3,sampleout,100,UNSAT,Unknown,0.0000,0,,,N/A,0.0,0.03,0.0,255,90-24-6-q.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run504
90-24-7-q.cnf.gz.no_w.cnf,505,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.0700,90.8300,N/A,91.11,118.09,77.0,0,90-24-7-q.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run505
90-24-8-q.cnf.gz.no_w.cnf,506,0.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.03,0.0,0,90-24-8-q.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run506
90-24-9-q.cnf.gz.no_w.cnf,507,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.0400,39.2500,N/A,39.48,50.47,52.0,0,90-24-9-q.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run507
90-25-1-q.cnf.gz.no_w.cnf,508,0.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.01,0.0,0,90-25-1-q.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run508
90-25-10-q.cnf.gz.no_w.cnf,509,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.0700,105.5400,N/A,105.87,141.3,91.0,0,90-25-10-q.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run509
90-25-2-q.cnf.gz.no_w.cnf,510,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.0300,21.9800,N/A,22.12,29.58,40.0,0,90-25-2-q.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run510
90-25-3-q.cnf.gz.no_w.cnf,511,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.0800,173.2200,N/A,173.84,228.54,107.0,0,90-25-3-q.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run511
90-25-4-q.cnf.gz.no_w.cnf,512,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.1400,253.8800,N/A,254.41,332.18,125.0,0,90-25-4-q.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run512
90-25-5-q.cnf.gz.no_w.cnf,513,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.0700,55.3800,N/A,55.62,68.09,64.0,0,90-25-5-q.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run513
90-25-6-q.cnf.gz.no_w.cnf,514,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.1900,156.5200,N/A,157.06,205.67,160.0,0,90-25-6-q.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run514
90-25-7-q.cnf.gz.no_w.cnf,515,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.1100,110.1300,N/A,110.5,142.51,102.0,0,90-25-7-q.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run515
90-25-8-q.cnf.gz.no_w.cnf,516,0.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.02,0.0,0,90-25-8-q.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run516
90-25-9-q.cnf.gz.no_w.cnf,517,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.1300,177.5700,N/A,177.96,208.59,128.0,0,90-25-9-q.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run517
90-26-1-q.cnf.gz.no_w.cnf,518,0.3,sampleout,100,UNSAT,Unknown,0.0000,0,,,N/A,0.0,0.01,0.0,255,90-26-1-q.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run518
90-26-10-q.cnf.gz.no_w.cnf,519,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.1500,129.6700,N/A,130.12,156.33,155.0,0,90-26-10-q.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run519
90-26-2-q.cnf.gz.no_w.cnf,520,0.3,sampleout,100,UNSAT,Unknown,0.0000,0,,,N/A,0.0,0.01,0.0,255,90-26-2-q.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run520
90-26-3-q.cnf.gz.no_w.cnf,521,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.1000,75.6200,N/A,75.9,89.99,119.0,0,90-26-3-q.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run521
90-26-4-q.cnf.gz.no_w.cnf,522,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.1200,194.0800,N/A,194.57,223.24,138.0,0,90-26-4-q.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run522
90-26-5-q.cnf.gz.no_w.cnf,523,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.0900,131.9700,N/A,132.39,160.04,96.0,0,90-26-5-q.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run523
90-26-6-q.cnf.gz.no_w.cnf,524,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.1100,99.8600,N/A,100.29,151.86,90.0,0,90-26-6-q.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run524
90-26-7-q.cnf.gz.no_w.cnf,525,0.3,sampleout,100,UNSAT,Unknown,0.0000,0,,,N/A,0.0,0.04,0.0,255,90-26-7-q.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run525
90-26-8-q.cnf.gz.no_w.cnf,526,0.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.03,0.0,0,90-26-8-q.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run526
90-26-9-q.cnf.gz.no_w.cnf,527,0.3,sampleout,100,UNSAT,Unknown,0.0000,0,,,N/A,0.0,0.01,0.0,255,90-26-9-q.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run527
90-30-1-q.cnf.gz.no_w.cnf,528,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.1600,376.6500,N/A,377.35,507.35,169.0,0,90-30-1-q.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run528
90-30-10-q.cnf.gz.no_w.cnf,529,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.1400,164.7500,N/A,165.17,224.77,117.0,0,90-30-10-q.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run529
90-30-2-q.cnf.gz.no_w.cnf,530,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.1700,209.7500,N/A,210.23,297.59,131.0,0,90-30-2-q.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run530
90-30-3-q.cnf.gz.no_w.cnf,531,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.1800,303.9300,N/A,304.6,426.85,141.0,0,90-30-3-q.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run531
90-30-4-q.cnf.gz.no_w.cnf,532,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.1000,96.7400,N/A,97.08,128.34,70.0,0,90-30-4-q.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run532
90-30-5-q.cnf.gz.no_w.cnf,533,0.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.01,0.0,0,90-30-5-q.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run533
90-30-6-q.cnf.gz.no_w.cnf,534,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.0300,18.6200,N/A,18.74,24.79,40.0,0,90-30-6-q.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run534
90-30-7-q.cnf.gz.no_w.cnf,535,0.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.02,0.0,0,90-30-7-q.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run535
90-30-8-q.cnf.gz.no_w.cnf,536,0.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.01,0.0,0,90-30-8-q.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run536
90-30-9-q.cnf.gz.no_w.cnf,537,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.0600,128.9500,N/A,129.35,168.87,70.0,0,90-30-9-q.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run537
90-34-1-q.cnf.gz.no_w.cnf,538,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.0700,125.5600,N/A,125.95,168.39,79.0,0,90-34-1-q.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run538
90-34-10-q.cnf.gz.no_w.cnf,539,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.2200,282.3800,N/A,283.02,362.48,152.0,0,90-34-10-q.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run539
90-34-2-q.cnf.gz.no_w.cnf,540,0.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.01,0.0,0,90-34-2-q.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run540
90-34-3-q.cnf.gz.no_w.cnf,541,0.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.02,0.0,0,90-34-3-q.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run541
90-34-4-q.cnf.gz.no_w.cnf,542,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.1800,310.8500,N/A,311.52,403.89,147.0,0,90-34-4-q.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run542
90-34-5-q.cnf.gz.no_w.cnf,543,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.1300,182.9100,N/A,183.39,244.5,114.0,0,90-34-5-q.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run543
90-34-6-q.cnf.gz.no_w.cnf,544,0.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.01,0.0,0,90-34-6-q.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run544
90-34-7-q.cnf.gz.no_w.cnf,545,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.1700,232.1300,N/A,232.6,303.39,128.0,0,90-34-7-q.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run545
90-34-8-q.cnf.gz.no_w.cnf,546,0.3,sampleout,100,UNSAT,Unknown,0.0000,0,,,N/A,0.0,0.02,0.0,255,90-34-8-q.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run546
90-34-9-q.cnf.gz.no_w.cnf,547,0.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.02,0.0,0,90-34-9-q.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run547
90-38-1-q.cnf.gz.no_w.cnf,548,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.3500,537.4900,N/A,538.36,712.14,194.0,0,90-38-1-q.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run548
90-38-10-q.cnf.gz.no_w.cnf,549,0.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.02,0.0,0,90-38-10-q.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run549
90-38-2-q.cnf.gz.no_w.cnf,550,0.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.03,0.0,0,90-38-2-q.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run550
90-38-3-q.cnf.gz.no_w.cnf,551,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,,1.2000,N/A,1.29,1.68,14.0,0,90-38-3-q.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run551
90-38-4-q.cnf.gz.no_w.cnf,552,0.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.02,0.0,0,90-38-4-q.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run552
90-38-5-q.cnf.gz.no_w.cnf,553,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.0400,31.5500,N/A,31.73,35.66,58.0,0,90-38-5-q.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run553
90-38-6-q.cnf.gz.no_w.cnf,554,0.3,sampleout,100,Success,Non-Ideal,0.0000,0,0.1900,290.0700,N/A,290.64,344.65,200.0,0,90-38-6-q.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run554
90-38-7-q.cnf.gz.no_w.cnf,555,0.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.03,0.0,0,90-38-7-q.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run555
90-38-8-q.cnf.gz.no_w.cnf,556,0.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.02,0.0,0,90-38-8-q.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run556
90-38-9-q.cnf.gz.no_w.cnf,557,0.3,sampleout,100,Success,Ideal,0.0000,0,,,N/A,0.0,0.03,0.0,0,90-38-9-q.cnf.gz.no_w.cnf_e_0.3_samples_100_sampleout_sampleout_Run557
